inside_temp,seat_heater_rear_right_back,fan_status,is_preconditioning,seat_heater_left,seat_heater_rear_right,is_front_defroster_on,min_avail_temp,is_rear_defroster_on,battery_heater,max_avail_temp,passenger_temp_setting,side_mirror_heaters,battery_heater_no_power,right_temp_direction,driver_temp_setting,seat_heater_right,left_temp_direction,timestamp,seat_heater_rear_center,wiper_blade_heater,is_auto_conditioning_on,seat_heater_rear_left,smart_preconditioning,is_climate_on,seat_heater_rear_left_back,steering_wheel_heater,outside_temp
22.0,0,3,False,False,False,False,15.0,False,False,28.0,22.2,False,,-218,22.2,False,-225,1536694375829,False,False,True,False,False,True,0,False,26.0
21.8,0,3,False,False,False,False,15.0,False,False,28.0,22.2,False,,-223,22.2,False,-225,1536694626886,False,False,True,False,False,True,0,False,25.5
22.2,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-199,22.2,False,-202,1536695533046,False,False,True,False,False,True,0,False,26.5
22.1,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-190,22.2,False,-193,1536695582582,False,False,True,False,False,True,0,False,26.5
23.1,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-189,22.2,False,-189,1536696438582,False,False,True,False,False,True,0,False,24.5
22.1,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-194,22.2,False,-188,1536696798183,False,False,True,False,False,True,0,False,24.0
23.1,0,2,False,False,False,False,15.0,False,False,28.0,22.8,False,,-153,22.8,False,-159,1536697343485,False,False,True,False,False,True,0,False,24.0
23.0,0,3,False,False,False,False,15.0,False,False,28.0,22.8,False,,-223,22.8,False,-227,1536698006214,False,False,True,False,False,True,0,False,25.0
23.0,0,3,False,False,False,False,15.0,False,False,28.0,22.8,False,,-225,22.8,False,-231,1536698248561,False,False,True,False,False,True,0,False,26.0
27.1,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1536699157085,False,False,False,False,False,False,0,False,23.5
27.1,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1536699222996,False,False,False,False,False,False,0,False,23.5
28.2,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1536700064030,False,False,False,False,False,False,0,False,23.5
28.7,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1536700440206,False,False,False,False,False,False,0,False,23.5
28.8,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1536700968874,False,False,False,False,False,False,0,False,23.5
28.2,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1536701647007,False,False,False,False,False,False,0,False,23.5
24.1,0,5,False,False,False,False,15.0,False,False,28.0,22.8,False,,-429,22.8,False,-430,1536701912317,False,False,True,False,False,True,0,False,25.0
22.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536702818717,False,False,False,False,False,False,0,False,25.0
22.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536702854229,False,False,False,False,False,False,0,False,25.0
29.7,0,3,False,False,False,False,15.0,False,False,28.0,22.8,False,,-297,22.8,False,-301,1536706426490,False,False,True,False,False,True,0,False,24.5
26.6,0,2,False,False,False,False,15.0,False,False,28.0,22.8,False,,-269,22.8,False,-276,1536706465172,False,False,True,False,False,True,0,False,24.5
23.0,0,2,False,False,False,False,15.0,False,False,28.0,22.8,False,,-165,22.8,False,-91,1536707331952,False,False,True,False,False,True,0,False,24.5
22.7,0,3,False,False,False,False,15.0,False,False,28.0,21.7,False,,-217,21.7,False,-209,1536707673536,False,False,True,False,False,True,0,False,25.0
21.4,0,2,False,False,False,False,15.0,False,False,28.0,21.7,False,,-195,21.7,False,-185,1536708246373,False,False,True,False,False,True,0,False,23.5
21.5,0,2,False,False,False,False,15.0,False,False,28.0,21.7,False,,-190,21.7,False,-128,1536708881481,False,False,True,False,False,True,0,False,23.5
21.5,0,2,False,False,False,False,15.0,False,False,28.0,21.7,False,,-164,21.7,False,-110,1536709154475,False,False,True,False,False,True,0,False,23.5
21.5,0,2,False,False,False,False,15.0,False,False,28.0,21.7,False,,-136,21.7,False,-137,1536710059083,False,False,True,False,False,True,0,False,26.5
21.5,0,2,False,False,False,False,15.0,False,False,28.0,21.7,False,,-115,21.7,False,-116,1536710088234,False,False,True,False,False,True,0,False,26.5
27.9,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536710964357,False,False,False,False,False,False,0,False,25.5
28.1,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536711295832,False,False,False,False,False,False,0,False,25.5
26.7,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536711870908,False,False,False,False,False,False,0,False,25.5
26.5,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536712503112,False,False,False,False,False,False,0,False,25.5
26.5,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536712775619,False,False,False,False,False,False,0,False,25.5
26.4,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536713686482,False,False,False,False,False,False,0,False,25.5
26.3,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536713711334,False,False,False,False,False,False,0,False,25.5
29.6,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536714591630,False,False,False,False,False,False,0,False,27.0
29.6,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536714919462,False,False,False,False,False,False,0,False,27.0
26.8,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536715496954,False,False,False,False,False,False,0,False,27.0
29.6,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536716126426,False,False,False,False,False,False,0,False,27.0
29.6,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536716401947,False,False,False,False,False,False,0,False,27.0
29.5,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536717308071,False,False,False,False,False,False,0,False,27.0
29.5,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536717333408,False,False,False,False,False,False,0,False,27.0
23.7,0,2,False,False,False,False,15.0,False,False,28.0,21.7,False,,-100,21.7,False,-99,1536765449123,False,False,True,False,False,True,0,False,19.5
21.5,0,2,False,False,False,False,15.0,False,False,28.0,21.7,False,,9,21.7,False,12,1536765971891,False,False,True,False,False,True,0,False,19.0
21.5,0,2,False,False,False,False,15.0,False,False,28.0,21.7,False,,10,21.7,False,17,1536766655386,False,False,True,False,False,True,0,False,19.5
21.5,0,2,False,False,False,False,15.0,False,False,28.0,21.7,False,,7,21.7,False,17,1536766879553,False,False,True,False,False,True,0,False,20.0
21.5,0,2,False,False,False,False,15.0,False,False,28.0,21.7,False,,-16,21.7,False,-8,1536767784282,False,False,True,False,False,True,0,False,19.5
21.5,0,2,False,False,False,False,15.0,False,False,28.0,21.7,False,,-34,21.7,False,-35,1536767862467,False,False,True,False,False,True,0,False,19.5
23.3,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536768689728,False,False,False,False,False,False,0,False,19.5
23.0,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536769068634,False,False,False,False,False,False,0,False,19.5
30.2,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536769594686,False,False,False,False,False,False,0,False,19.5
30.0,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536770275116,False,False,False,False,False,False,0,False,19.5
29.9,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536770500876,False,False,False,False,False,False,0,False,19.5
26.9,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536771406999,False,False,False,False,False,False,0,False,19.5
27.1,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536771481872,False,False,False,False,False,False,0,False,19.5
30.1,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536772320142,False,False,False,False,False,False,0,False,26.0
30.2,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536772688522,False,False,False,False,False,False,0,False,26.0
30.3,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536773225825,False,False,False,False,False,False,0,False,26.0
29.7,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536773896646,False,False,False,False,False,False,0,False,26.0
29.2,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536774130394,False,False,False,False,False,False,0,False,26.5
31.3,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536775034906,False,False,False,False,False,False,0,False,25.5
31.4,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536775120190,False,False,False,False,False,False,0,False,25.5
32.9,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536775939711,False,False,False,False,False,False,0,False,25.0
33.8,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536776328007,False,False,False,False,False,False,0,False,26.0
35.0,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536776845882,False,False,False,False,False,False,0,False,27.5
36.8,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536777534477,False,False,False,False,False,False,0,False,28.0
37.4,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536777751315,False,False,False,False,False,False,0,False,28.0
39.6,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536778657983,False,False,False,False,False,False,0,False,29.0
39.8,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536778740951,False,False,False,False,False,False,0,False,29.5
41.8,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536779563202,False,False,False,False,False,False,0,False,29.5
42.6,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536779947436,False,False,False,False,False,False,0,False,29.5
43.6,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536780467823,False,False,False,False,False,False,0,False,29.5
44.7,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536781154051,False,False,False,False,False,False,0,False,28.5
45.0,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536781375373,False,False,False,False,False,False,0,False,29.5
46.3,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536782280484,False,False,False,False,False,False,0,False,29.0
46.4,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536782361420,False,False,False,False,False,False,0,False,29.0
47.4,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536783185348,False,False,False,False,False,False,0,False,29.5
47.9,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536783568154,False,False,False,False,False,False,0,False,29.5
48.4,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536784090982,False,False,False,False,False,False,0,False,29.0
49.1,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536784774882,False,False,False,False,False,False,0,False,29.0
49.3,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536784997872,False,False,False,False,False,False,0,False,29.5
50.0,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536785903173,False,False,False,False,False,False,0,False,30.0
50.1,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536785981222,False,False,False,False,False,False,0,False,30.0
50.4,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536786808003,False,False,False,False,False,False,0,False,30.0
50.5,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536787187893,False,False,False,False,False,False,0,False,30.0
50.5,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536787712617,False,False,False,False,False,False,0,False,29.5
49.9,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536788394394,False,False,False,False,False,False,0,False,29.0
49.7,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536788617548,False,False,False,False,False,False,0,False,29.5
48.9,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536789523570,False,False,False,False,False,False,0,False,29.5
48.8,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536789600937,False,False,False,False,False,False,0,False,29.5
49.1,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536790428511,False,False,False,False,False,False,0,False,30.0
48.0,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536790807510,False,False,False,False,False,False,0,False,30.0
46.9,0,0,False,False,False,False,15.0,False,False,28.0,21.7,False,,0,21.7,False,0,1536791333066,False,False,False,False,False,False,0,False,29.0
24.1,0,3,False,False,False,False,15.0,False,False,28.0,23.9,False,,-314,23.9,False,-304,1536792015189,False,False,True,False,False,True,0,False,27.0
24.5,0,2,False,False,False,False,15.0,False,False,28.0,24.4,False,,-253,24.4,False,-248,1536792237792,False,False,True,False,False,True,0,False,26.5
24.5,0,2,False,False,False,False,15.0,False,False,28.0,24.4,False,,-138,24.4,False,-124,1536793142523,False,False,True,False,False,True,0,False,24.0
24.5,0,2,False,False,False,False,15.0,False,False,28.0,24.4,False,,-142,24.4,False,-126,1536793222597,False,False,True,False,False,True,0,False,24.0
32.4,0,0,False,False,False,False,15.0,False,False,28.0,24.4,False,,0,24.4,False,0,1536794048915,False,False,False,False,False,False,0,False,24.0
31.4,0,0,False,False,False,False,15.0,False,False,28.0,24.4,False,,0,24.4,False,0,1536794432381,False,False,False,False,False,False,0,False,24.0
24.5,0,2,False,False,False,False,15.0,False,False,28.0,24.4,False,,-81,24.4,False,-71,1536794953927,False,False,True,False,False,True,0,False,23.5
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-173,22.2,False,-175,1536796761321,False,False,True,False,False,True,0,False,19.5
21.9,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-156,22.2,False,-144,1536796935033,False,False,True,False,False,True,0,False,21.0
26.8,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536797666927,False,False,False,False,False,False,0,False,23.5
27.2,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536798144045,False,False,False,False,False,False,0,False,24.0
26.6,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536798571803,False,False,False,False,False,False,0,False,24.5
26.4,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536799353547,False,False,False,False,False,False,0,False,25.0
26.4,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536799478903,False,False,False,False,False,False,0,False,25.0
26.3,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536800385427,False,False,False,False,False,False,0,False,25.5
26.3,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536800562411,False,False,False,False,False,False,0,False,25.5
28.9,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536801291304,False,False,False,False,False,False,0,False,26.0
27.3,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536801769249,False,False,False,False,False,False,0,False,26.0
26.3,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536802199666,False,False,False,False,False,False,0,False,26.0
29.3,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536802975768,False,False,False,False,False,False,0,False,26.5
29.3,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536803104703,False,False,False,False,False,False,0,False,26.5
29.4,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536804009460,False,False,False,False,False,False,0,False,26.5
29.4,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536804183517,False,False,False,False,False,False,0,False,26.5
28.1,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536804915514,False,False,False,False,False,False,0,False,26.5
27.7,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536805390027,False,False,False,False,False,False,0,False,26.5
27.5,0,0,False,False,False,False,15.0,False,False,28.0,23.9,False,,0,23.9,False,0,1536805820453,False,False,False,False,False,False,0,False,26.5
22.8,0,2,False,False,False,False,15.0,False,False,28.0,15.0,False,,-137,15.0,False,-137,1536848699517,False,False,True,False,False,True,0,False,18.5
16.8,0,2,False,False,False,False,15.0,False,False,28.0,15.0,False,,-137,15.0,False,-137,1536849077662,False,False,True,False,False,True,0,False,17.0
17.6,0,1,False,False,False,False,15.0,False,False,28.0,15.0,False,,-100,15.0,False,-100,1536849909053,False,False,True,False,False,True,0,False,17.5
17.0,0,1,False,False,False,False,15.0,False,False,28.0,15.0,False,,-100,15.0,False,-100,1536849986511,False,False,True,False,False,True,0,False,17.5
21.0,0,0,False,False,False,False,15.0,False,False,28.0,15.0,False,,0,15.0,False,0,1536850891428,False,False,False,False,False,False,0,False,17.5
21.4,0,0,False,False,False,False,15.0,False,False,28.0,15.0,False,,0,15.0,False,0,1536851115567,False,False,False,False,False,False,0,False,17.5
22.5,0,0,False,False,False,False,15.0,False,False,28.0,15.0,False,,0,15.0,False,0,1536851796384,False,False,False,False,False,False,0,False,17.5
24.4,0,0,False,False,False,False,15.0,False,False,28.0,15.0,False,,0,15.0,False,0,1536852324459,False,False,False,False,False,False,0,False,18.0
22.5,0,0,False,False,False,False,15.0,False,False,28.0,15.0,False,,0,15.0,False,0,1536852701200,False,False,False,False,False,False,0,False,17.5
26.2,0,0,False,False,False,False,15.0,False,False,28.0,15.0,False,,0,15.0,False,0,1536853530952,False,False,False,False,False,False,0,False,18.0
25.0,0,0,False,False,False,False,15.0,False,False,28.0,15.0,False,,0,15.0,False,0,1536853607414,False,False,False,False,False,False,0,False,18.0
23.1,0,0,False,False,False,False,15.0,False,False,28.0,15.0,False,,0,15.0,False,0,1536858356907,False,False,False,False,False,False,0,False,19.0
21.5,0,1,False,False,False,False,15.0,False,False,28.0,15.0,False,,-100,15.0,False,-100,1536877039224,False,False,True,False,False,True,0,False,20.5
21.2,0,1,False,False,False,False,15.0,False,False,28.0,15.0,False,,-40,15.0,False,-40,1536877606488,False,False,True,False,False,True,0,False,21.5
21.2,0,1,False,False,False,False,15.0,False,False,28.0,15.0,False,,-40,15.0,False,-40,1536877944813,False,False,True,False,False,True,0,False,23.0
21.5,0,1,False,False,False,False,15.0,False,False,28.0,15.0,False,,-40,15.0,False,-40,1536878813087,False,False,True,False,False,True,0,False,22.5
21.5,0,1,False,False,False,False,15.0,False,False,28.0,15.0,False,,-40,15.0,False,-40,1536878849775,False,False,True,False,False,True,0,False,22.5
28.1,0,0,False,False,False,False,15.0,False,False,28.0,15.0,False,,0,15.0,False,0,1536879756676,False,False,False,False,False,False,0,False,25.5
29.5,0,0,False,False,False,False,15.0,False,False,28.0,15.0,False,,0,15.0,False,0,1536880020549,False,False,False,False,False,False,0,False,26.0
26.3,0,1,False,False,False,False,15.0,False,False,28.0,15.0,False,,-60,15.0,False,-60,1536880885645,False,False,True,False,False,True,0,False,24.5
22.0,0,0,False,False,False,False,15.0,False,False,28.0,23.3,False,,0,23.3,False,0,1536941934454,False,False,False,False,False,False,0,False,16.5
31.1,0,0,False,False,False,False,15.0,False,False,28.0,23.3,False,,0,23.3,False,0,1536943777775,False,False,False,False,False,False,0,False,16.5
31.3,0,0,False,False,False,False,15.0,False,False,28.0,23.3,False,,0,23.3,False,0,1536945588402,False,False,False,False,False,False,0,False,21.5
32.7,0,0,False,False,False,False,15.0,False,False,28.0,23.3,False,,0,23.3,False,0,1536947395432,False,False,False,False,False,False,0,False,21.5
35.0,0,0,False,False,False,False,15.0,False,False,28.0,23.3,False,,0,23.3,False,0,1536949202322,False,False,False,False,False,False,0,False,23.5
38.1,0,0,False,False,False,False,15.0,False,False,28.0,23.3,False,,0,23.3,False,0,1536951009288,False,False,False,False,False,False,0,False,23.5
41.8,0,0,False,False,False,False,15.0,False,False,28.0,23.3,False,,0,23.3,False,0,1536952817362,False,False,False,False,False,False,0,False,26.0
45.5,0,0,False,False,False,False,15.0,False,False,28.0,23.3,False,,0,23.3,False,0,1536954624129,False,False,False,False,False,False,0,False,26.0
48.8,0,0,False,False,False,False,15.0,False,False,28.0,23.3,False,,0,23.3,False,0,1536956433444,False,False,False,False,False,False,0,False,27.0
51.3,0,0,False,False,False,False,15.0,False,False,28.0,23.3,False,,0,23.3,False,0,1536958240806,False,False,False,False,False,False,0,False,27.5
23.3,0,5,False,False,False,False,15.0,False,False,28.0,22.8,False,,-410,22.8,False,-403,1536960048014,False,False,True,False,False,True,0,False,27.5
30.8,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1536961855902,False,False,False,False,False,False,0,False,27.0
32.2,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1536963662996,False,False,False,False,False,False,0,False,27.0
31.3,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1536965470387,False,False,False,False,False,False,0,False,28.0
22.6,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-238,22.2,False,-231,1536967277578,False,False,True,False,False,True,0,False,27.5
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-240,22.2,False,-250,1536970890699,False,False,False,False,False,True,0,False,21.5
22.0,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-112,22.2,False,-123,1536972701142,False,False,True,False,False,True,0,False,26.0
22.1,0,2,False,False,False,False,15.0,False,False,28.0,22.2,False,,-77,22.2,False,-70,1536974510149,False,False,True,False,False,True,0,False,25.0
25.3,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536976317272,False,False,False,False,False,False,0,False,23.0
24.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536978124601,False,False,False,False,False,False,0,False,23.0
28.6,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1536979932468,False,False,False,False,False,False,0,False,26.5
24.0,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1537028728239,False,False,False,False,False,False,0,False,22.5
23.7,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1537030535539,False,False,False,False,False,False,0,False,23.5
26.4,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1537032347247,False,False,False,False,False,False,0,False,24.5
25.1,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1537034154318,False,False,False,False,False,False,0,False,26.5
26.9,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1537035961332,False,False,False,False,False,False,0,False,27.0
27.2,0,0,False,False,False,False,15.0,False,False,28.0,22.2,False,,0,22.2,False,0,1537037768292,False,False,False,False,False,False,0,False,32.0
28.7,0,3,False,False,False,False,15.0,False,False,28.0,22.8,False,,-294,22.8,False,-290,1537039575226,False,False,True,False,False,True,0,False,24.5
25.8,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537041381684,False,False,False,False,False,False,0,False,23.0
23.4,0,2,False,False,False,False,15.0,False,False,28.0,22.8,False,,-162,22.8,False,-215,1537046794169,False,False,True,False,False,True,0,False,22.0
29.3,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537050404131,False,False,False,False,False,False,0,False,24.5
21.6,0,2,False,False,False,False,15.0,False,False,28.0,21.7,False,,-169,21.7,False,-164,1537052227422,False,False,True,False,False,True,0,False,22.5
24.2,0,0,False,False,False,False,15.0,False,False,28.0,20.0,False,,0,20.0,False,0,1537064851458,False,False,False,False,False,False,0,False,18.0
23.8,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537066658136,False,False,False,False,False,False,0,False,19.0
18.9,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537068466520,False,False,False,False,False,False,0,False,17.0
24.6,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537070274263,False,False,False,False,False,False,0,False,20.0
20.5,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537072081715,False,False,False,False,False,False,0,False,21.5
23.0,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537073889054,False,False,False,False,False,False,0,False,22.5
26.2,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537075696208,False,False,False,False,False,False,0,False,23.0
26.5,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537077502784,False,False,False,False,False,False,0,False,23.5
26.8,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537079309853,False,False,False,False,False,False,0,False,23.5
24.4,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537081116955,False,False,False,False,False,False,0,False,23.5
24.1,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537082924438,False,False,False,False,False,False,0,False,23.5
23.9,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537084736397,False,False,False,False,False,False,0,False,23.5
23.8,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537086543095,False,False,False,False,False,False,0,False,23.5
24.8,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537088351182,False,False,False,False,False,False,0,False,23.5
24.4,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537090157530,False,False,False,False,False,False,0,False,23.5
24.1,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537091965319,False,False,False,False,False,False,0,False,23.5
23.9,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537093772587,False,False,False,False,False,False,0,False,23.0
24.9,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537095579735,False,False,False,False,False,False,0,False,23.0
24.2,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537097387195,False,False,False,False,False,False,0,False,23.0
23.9,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537099194404,False,False,False,False,False,False,0,False,23.0
23.7,0,0,False,False,False,False,15.0,False,False,28.0,22.8,False,,0,22.8,False,0,1537101001389,False,False,False,False,False,False,0,False,23.0
22.0,0,3,False,False,False,False,15.0,False,False,28.0,22.2,False,,73,22.2,False,72,1537108216824,False,False,False,False,False,True,0,False,12.5
